-9.999999999999999124e-06,0.000000000000000000e+00,6.249999999999999717e-08
-9.600000000000001260e-06,-2.400000000000000315e-06,6.249999999999999717e-08
-9.600000000000001260e-06,-1.999999999999999909e-06,6.249999999999999717e-08
-9.600000000000001260e-06,-1.599999999999999928e-06,7.133561285126105090e-08
-9.600000000000001260e-06,-1.200000000000000157e-06,7.133561285126105090e-08
-9.600000000000001260e-06,-7.999999999999999638e-07,7.133561285126105090e-08
-9.600000000000001260e-06,-3.999999999999999819e-07,7.133561285126105090e-08
-9.600000000000001260e-06,0.000000000000000000e+00,7.133561285126105090e-08
-9.600000000000001260e-06,3.999999999999999819e-07,7.133561285126105090e-08
-9.600000000000001260e-06,7.999999999999999638e-07,7.133561285126105090e-08
-9.600000000000001260e-06,1.200000000000000157e-06,7.133561285126105090e-08
-9.600000000000001260e-06,1.599999999999999928e-06,7.133561285126105090e-08
-9.600000000000001260e-06,1.999999999999999909e-06,6.249999999999999717e-08
-9.600000000000001260e-06,2.400000000000000315e-06,6.249999999999999717e-08
-9.200000000000000007e-06,-3.599999999999999837e-06,6.249999999999999717e-08
-9.200000000000000007e-06,-3.199999999999999855e-06,7.133561285126105090e-08
-9.200000000000000007e-06,-2.800000000000000297e-06,7.133561285126105090e-08
-9.200000000000000007e-06,-2.400000000000000315e-06,7.133561285126105090e-08
-9.200000000000000007e-06,-1.999999999999999909e-06,7.133561285126105090e-08
-9.200000000000000007e-06,-1.599999999999999928e-06,7.836655109614374724e-08
-9.200000000000000007e-06,-1.200000000000000157e-06,7.836655109614374724e-08
-9.200000000000000007e-06,-7.999999999999999638e-07,7.836655109614374724e-08
-9.200000000000000007e-06,-3.999999999999999819e-07,7.836655109614374724e-08
-9.200000000000000007e-06,0.000000000000000000e+00,7.836655109614374724e-08
-9.200000000000000007e-06,3.999999999999999819e-07,7.836655109614374724e-08
-9.200000000000000007e-06,7.999999999999999638e-07,7.836655109614374724e-08
-9.200000000000000007e-06,1.200000000000000157e-06,7.836655109614374724e-08
-9.200000000000000007e-06,1.599999999999999928e-06,7.836655109614374724e-08
-9.200000000000000007e-06,1.999999999999999909e-06,7.133561285126105090e-08
-9.200000000000000007e-06,2.400000000000000315e-06,7.133561285126105090e-08
-9.200000000000000007e-06,2.800000000000000297e-06,7.133561285126105090e-08
-9.200000000000000007e-06,3.199999999999999855e-06,7.133561285126105090e-08
